participant,word,onset,ep_type,has_ep,preceding_v,context,nap_sonority,sonority_delta,gender,dominant_language,current_farsi_exposure,current_english_exposure,length_of_farsi_residence,farsi_speaking_proficiency,farsi_understanding_proficiency,farsi_reading_proficiency,age_of_english_acquisition,age_of_english_fluency,length_of_english_residence,english_speaking_proficiency,english_understanding_proficiency,english_reading_proficiency,PC1,PC2
4,beautiful,bj,none,FALSE,FALSE,context,4,4,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,dwarf,dw,none,FALSE,FALSE,context,4,4,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,quickly,kw,none,FALSE,FALSE,context,6,4,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,snoops,sn,none,FALSE,FALSE,context,5,1,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,bring,br,none,FALSE,FALSE,context,3,3,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,start,st,none,FALSE,FALSE,context,3,-1,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,flickering,fl,none,FALSE,FALSE,context,5,2,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,spark,sp,none,FALSE,FALSE,context,3,-1,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,small,sm,none,FALSE,FALSE,context,5,1,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,scoop,sk,none,FALSE,FALSE,context,3,-1,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,skin,sk,none,FALSE,FALSE,context,3,-1,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,snag,sn,none,FALSE,FALSE,context,5,1,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,thread,θr,none,FALSE,FALSE,context,5,2,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,sweeps,sw,none,FALSE,FALSE,context,6,3,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,please,pl,none,FALSE,FALSE,context,5,3,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,floor,fl,none,FALSE,FALSE,context,5,2,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,thrashing,θr,none,FALSE,FALSE,context,5,2,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,speed,sp,none,FALSE,FALSE,context,3,-1,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,smiles,sm,none,FALSE,FALSE,context,5,1,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,swoon,sw,none,FALSE,FALSE,context,6,3,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,slouched,sl,none,FALSE,FALSE,context,5,2,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,swim,sw,none,FALSE,FALSE,context,6,3,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,dreaming,dr,none,FALSE,FALSE,context,3,3,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,twin,tw,none,FALSE,FALSE,context,6,4,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,clean,kl,none,FALSE,FALSE,context,5,3,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,snips,sn,none,FALSE,FALSE,context,5,1,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,ground,gr,none,FALSE,FALSE,context,3,3,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,slips,sl,none,FALSE,FALSE,context,5,2,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,place,pl,none,FALSE,FALSE,context,5,3,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,tweaking,tw,none,FALSE,FALSE,context,6,4,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,sweeping,sw,none,FALSE,FALSE,context,6,3,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,sloth,sl,none,FALSE,FALSE,context,5,2,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,spreading,sp,none,FALSE,FALSE,context,3,-1,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,sniffs,sn,none,FALSE,FALSE,context,5,1,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,flock,fl,none,FALSE,FALSE,context,5,2,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,snatch,sn,none,FALSE,FALSE,context,5,1,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,small,sm,none,FALSE,FALSE,context,5,1,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,slow,sl,none,FALSE,FALSE,context,5,2,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,stop,st,none,FALSE,FALSE,context,3,-1,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,smacked,sm,none,FALSE,FALSE,context,5,1,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,skeptical,sk,none,FALSE,FALSE,context,3,-1,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,fly,fl,none,FALSE,FALSE,context,5,2,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,breeze,br,none,FALSE,FALSE,context,3,3,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,queen,kw,none,FALSE,FALSE,context,6,4,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,twitches,tw,none,FALSE,FALSE,context,6,4,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,throttle,θr,none,FALSE,FALSE,context,5,2,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,brings,br,none,FALSE,FALSE,context,3,3,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,three,θr,none,FALSE,FALSE,context,5,2,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,sleep,sl,none,FALSE,FALSE,context,5,2,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,scarlett,sk,prothesis,TRUE,FALSE,context,3,-1,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,creek,kr,none,FALSE,FALSE,context,5,3,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,plethora,pl,none,FALSE,FALSE,context,5,3,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,snow,sn,none,FALSE,FALSE,context,5,1,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,smelling,sm,none,FALSE,FALSE,context,5,1,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,brother,br,none,FALSE,FALSE,context,3,3,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,freaks,fr,none,FALSE,FALSE,context,5,2,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
4,start,st,none,FALSE,FALSE,context,3,-1,Male,farsi,50,50,9,9,9,5,10,16,46,4,6,4,-22.03765965731965,10.454446372461035
5,trot,tr,none,FALSE,FALSE,passage,5,3,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,snaps,sn,none,FALSE,FALSE,passage,5,1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,dwane,dw,none,FALSE,FALSE,passage,4,4,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,cute,kj,none,FALSE,TRUE,passage,6,4,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,swats,sw,none,FALSE,FALSE,passage,6,3,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,gloves,gl,none,FALSE,FALSE,passage,3,3,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,smith,sm,none,FALSE,FALSE,passage,5,1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,starts,st,none,FALSE,FALSE,passage,3,-1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,steps,st,none,FALSE,FALSE,passage,3,-1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,slugs,sl,none,FALSE,TRUE,passage,5,2,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,quacks,kw,none,FALSE,FALSE,passage,6,4,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,skip,sk,none,FALSE,FALSE,passage,3,-1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,flying,fl,none,FALSE,FALSE,passage,5,2,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,drink,dr,none,FALSE,TRUE,passage,3,3,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,grabs,gr,none,FALSE,FALSE,passage,3,3,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,smog,sm,none,FALSE,FALSE,passage,5,1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,beautiful,bj,none,FALSE,FALSE,passage,4,4,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,dwarf,dw,none,FALSE,TRUE,passage,4,4,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,quickly,kw,none,FALSE,FALSE,passage,6,4,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,snoops,sn,none,FALSE,FALSE,passage,5,1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,bring,br,none,FALSE,FALSE,passage,3,3,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,start,st,none,FALSE,FALSE,passage,3,-1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,flickering,fl,none,FALSE,FALSE,passage,5,2,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,spark,sp,none,FALSE,FALSE,passage,3,-1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,small,sm,none,FALSE,FALSE,passage,5,1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,scoop,sk,none,FALSE,FALSE,passage,3,-1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,skin,sk,none,FALSE,FALSE,passage,3,-1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,snag,sn,none,FALSE,FALSE,passage,5,1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,thread,θr,none,FALSE,FALSE,passage,5,2,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,sweeps,sw,none,FALSE,FALSE,passage,6,3,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,please,pl,none,FALSE,FALSE,passage,5,3,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,floor,fl,none,FALSE,TRUE,passage,5,2,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,thrashing,θr,none,FALSE,FALSE,passage,5,2,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,speed,sp,none,FALSE,FALSE,passage,3,-1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,smiles,sm,none,FALSE,FALSE,passage,5,1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,swoon,sw,none,FALSE,FALSE,passage,6,3,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,slouched,sl,none,FALSE,FALSE,passage,5,2,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,swim,sw,none,FALSE,FALSE,passage,6,3,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,dreaming,dr,none,FALSE,FALSE,passage,3,3,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,twin,tw,none,FALSE,FALSE,passage,6,4,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,bugle,bj,none,FALSE,FALSE,passage,4,4,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,clean,kl,none,FALSE,FALSE,passage,5,3,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,snips,sn,none,FALSE,TRUE,passage,5,1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,ground,gr,none,FALSE,TRUE,passage,3,3,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,slips,sl,none,FALSE,TRUE,passage,5,2,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,place,pl,none,FALSE,TRUE,passage,5,3,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,tweaking,tw,none,FALSE,FALSE,passage,6,4,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,sweeping,sw,none,FALSE,FALSE,passage,6,3,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,sloth,sl,none,FALSE,FALSE,passage,5,2,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,spreading,sp,none,FALSE,FALSE,passage,3,-1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,sniffs,sn,none,FALSE,TRUE,passage,5,1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,flock,fl,none,FALSE,TRUE,passage,5,2,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,snatch,sn,none,FALSE,FALSE,passage,5,1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,small,sm,none,FALSE,FALSE,passage,5,1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,slow,sl,none,FALSE,FALSE,passage,5,2,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,stop,st,none,FALSE,FALSE,passage,3,-1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,smacked,sm,none,FALSE,FALSE,passage,5,1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,skeptical,sk,none,FALSE,FALSE,passage,3,-1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,fly,fl,none,FALSE,FALSE,passage,5,2,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,breeze,br,none,FALSE,TRUE,passage,3,3,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,queen,kw,none,FALSE,TRUE,passage,6,4,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,twitches,tw,none,FALSE,FALSE,passage,6,4,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,throttle,θr,none,FALSE,FALSE,passage,5,2,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,brings,br,none,FALSE,FALSE,passage,3,3,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,three,θr,none,FALSE,FALSE,passage,5,2,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,sleep,sl,none,FALSE,FALSE,passage,5,2,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,scarlett,sk,none,FALSE,FALSE,passage,3,-1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,creek,kr,none,FALSE,FALSE,passage,5,3,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,plethora,pl,none,FALSE,TRUE,passage,5,3,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,snow,sn,none,FALSE,TRUE,passage,5,1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,smelling,sm,none,FALSE,FALSE,passage,5,1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,brother,br,none,FALSE,FALSE,passage,3,3,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,freaks,fr,none,FALSE,TRUE,passage,5,2,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
5,start,st,none,FALSE,FALSE,passage,3,-1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.166484890484544,-12.639777435895592
6,trot,tr,none,FALSE,FALSE,passage,5,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,snaps,sn,none,FALSE,FALSE,passage,5,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,cute,kj,none,FALSE,TRUE,passage,6,4,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,swats,sw,none,FALSE,FALSE,passage,6,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,gloves,gl,none,FALSE,FALSE,passage,3,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,starts,st,prothesis,TRUE,FALSE,passage,3,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,steps,st,prothesis,TRUE,FALSE,passage,3,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,slugs,sl,none,FALSE,TRUE,passage,5,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,skip,sk,none,FALSE,FALSE,passage,3,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,flying,fl,none,FALSE,FALSE,passage,5,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,drink,dr,none,FALSE,TRUE,passage,3,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,grabs,gr,anaptyxis,TRUE,FALSE,passage,3,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,smog,sm,none,FALSE,FALSE,passage,5,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,beautiful,bj,none,FALSE,FALSE,passage,4,4,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,dwarf,dw,none,FALSE,TRUE,passage,4,4,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,quickly,kw,none,FALSE,FALSE,passage,6,4,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,snoops,sn,none,FALSE,FALSE,passage,5,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,bring,br,none,FALSE,FALSE,passage,3,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,start,st,prothesis,TRUE,FALSE,passage,3,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,flickering,fl,none,FALSE,FALSE,passage,5,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,spark,sp,none,FALSE,FALSE,passage,3,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,small,sm,none,FALSE,FALSE,passage,5,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,scoop,sk,none,FALSE,FALSE,passage,3,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,skin,sk,prothesis,TRUE,FALSE,passage,3,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,snag,sn,none,FALSE,FALSE,passage,5,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,thread,θr,none,FALSE,FALSE,passage,5,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,sweeps,sw,none,FALSE,FALSE,passage,6,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,please,pl,anaptyxis,TRUE,FALSE,passage,5,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,floor,fl,none,FALSE,TRUE,passage,5,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,thrashing,θr,none,FALSE,FALSE,passage,5,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,speed,sp,prothesis,TRUE,FALSE,passage,3,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,smiles,sm,none,FALSE,FALSE,passage,5,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,swoon,sw,none,FALSE,FALSE,passage,6,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,slouched,sl,prothesis,TRUE,FALSE,passage,5,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,swim,sw,prothesis,TRUE,FALSE,passage,6,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,dreaming,dr,none,FALSE,FALSE,passage,3,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,twin,tw,none,FALSE,FALSE,passage,6,4,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,clean,kl,none,FALSE,FALSE,passage,5,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,snips,sn,none,FALSE,TRUE,passage,5,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,ground,gr,none,FALSE,TRUE,passage,3,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,place,pl,anaptyxis,TRUE,TRUE,passage,5,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,tweaking,tw,none,FALSE,FALSE,passage,6,4,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,sloth,sl,none,FALSE,FALSE,passage,5,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,spreading,sp,prothesis,TRUE,FALSE,passage,3,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,sniffs,sn,none,FALSE,TRUE,passage,5,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,flock,fl,none,FALSE,TRUE,passage,5,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,snatch,sn,none,FALSE,FALSE,passage,5,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,small,sm,prothesis,TRUE,FALSE,passage,5,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,slow,sl,none,FALSE,FALSE,passage,5,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
6,stop,st,none,FALSE,FALSE,passage,3,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.34734854534985,-0.2103570984115072
